url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,112,67
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,57,41
/Declipsonator/Meteor-Tweaks/releases,26,18
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,21,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main,13,7
/Declipsonator/Meteor-Tweaks/issues,13,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,10,5
/Declipsonator/Meteor-Tweaks/tree/main,9,6
/Declipsonator/Meteor-Tweaks/tags,9,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,8,3
