url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,253,135
/Declipsonator/Meteor-Tweaks/releases,174,110
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,87,66
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,69,41
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,38,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main,36,14
/Declipsonator/Meteor-Tweaks/issues,29,24
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,26,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,18,6
/Declipsonator/Meteor-Tweaks/commit/26e390859158333d8b8dfaaf75d137357ea38eee,13,9
