url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,162,94
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,93,63
/Declipsonator/Meteor-Tweaks/releases,52,22
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,13,5
/Declipsonator/Meteor-Tweaks/issues,10,6
/Declipsonator/Meteor-Tweaks/tree/main,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,8,4
/Declipsonator/Meteor-Tweaks/tags,4,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,4,3
