url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,390,245
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,241,169
/Declipsonator/Meteor-Tweaks/releases,126,75
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,37,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main,28,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,20,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,19,14
/Declipsonator/Meteor-Tweaks/issues,17,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,16,3
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/utils/MixinReferences.java,9,1
