url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,54,36
/Declipsonator/Meteor-Tweaks/releases,19,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,17,4
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,13,12
/Declipsonator/Meteor-Tweaks/issues,12,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main,7,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,5,3
/Declipsonator/Meteor-Tweaks/issues/18,3,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/hud,3,1
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,3,1
