url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,590,291
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,218,158
/Declipsonator/Meteor-Tweaks/releases,185,100
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,41,14
/Declipsonator/Meteor-Tweaks/issues,37,19
/Declipsonator/Meteor-Tweaks/tree/main/src/main,33,15
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.8,28,24
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,23,11
/Declipsonator/Meteor-Tweaks/issues/11,20,14
/Declipsonator/Meteor-Tweaks/tree/v1.1.9,18,1
