url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,251,131
/Declipsonator/Meteor-Tweaks/releases,175,111
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,90,50
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,62,44
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,36,9
/Declipsonator/Meteor-Tweaks/issues,30,21
/Declipsonator/Meteor-Tweaks/tree/main/src/main,30,10
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,26,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,19,7
/Declipsonator/Meteor-Tweaks/tree/main,16,10
