url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,69,51
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,25,21
/Declipsonator/Meteor-Tweaks/releases,11,11
/Declipsonator/Meteor-Tweaks/search,10,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main,9,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,8,3
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/VelocityBoost.java,4,2
/Declipsonator/Meteor-Tweaks/find/main,3,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,3,2
