url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,92,70
/Declipsonator/Meteor-Tweaks/releases,36,23
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,31,24
/Declipsonator/Meteor-Tweaks/issues,7,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,5,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,5,3
/Declipsonator/Meteor-Tweaks/issues/18,3,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main,3,3
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,2,2
/Declipsonator/Meteor-Tweaks/tree/main,2,2
