url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,268,141
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,155,105
/Declipsonator/Meteor-Tweaks/releases,77,50
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,43,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main,40,16
/Declipsonator/Meteor-Tweaks/issues,34,30
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,30,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,24,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,15,11
/Declipsonator/Meteor-Tweaks/pulls,14,6
