url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,409,238
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,250,166
/Declipsonator/Meteor-Tweaks/releases,131,77
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,35,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main,27,16
/Declipsonator/Meteor-Tweaks/issues,19,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,17,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,16,13
/Declipsonator/Meteor-Tweaks/commits/main,15,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,13,1
