url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,70,54
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,21,19
/Declipsonator/Meteor-Tweaks/tree/main/src/main,11,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,10,7
/Declipsonator/Meteor-Tweaks/search,10,2
/Declipsonator/Meteor-Tweaks/releases,9,9
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,8,3
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/VelocityBoost.java,4,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,3,2
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/MeteorTweaks.java,2,2
