url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,149,94
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,81,61
/Declipsonator/Meteor-Tweaks/releases,35,19
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,27,9
/Declipsonator/Meteor-Tweaks/tree/main/src/main,14,9
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,13,6
/Declipsonator/Meteor-Tweaks/issues,9,5
/Declipsonator/Meteor-Tweaks/tree/main,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,6,4
