url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,170,100
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,92,62
/Declipsonator/Meteor-Tweaks/releases,53,21
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,17,7
/Declipsonator/Meteor-Tweaks/issues,11,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main,10,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,9,5
/Declipsonator/Meteor-Tweaks/tree/main,7,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,6,4
/Declipsonator/Meteor-Tweaks/commit/9cd9cfa83ed8a6ff2ed37e46a034a71cec39e6cf,5,2
