url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,94,68
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,36,28
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,33,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,23,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main,18,13
/Declipsonator/Meteor-Tweaks/releases,18,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/commands,9,5
/Declipsonator/Meteor-Tweaks/issues,8,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/utils,8,1
/Declipsonator/Meteor-Tweaks/tags,7,1
