url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,118,71
/Declipsonator/Meteor-Tweaks/releases,39,24
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,34,26
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,27,9
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,21,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main,20,9
/Declipsonator/Meteor-Tweaks/issues,8,6
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/Scaffold.java,7,5
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/AutoSign.java,6,3
/Declipsonator/Meteor-Tweaks/network/members,4,1
