url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,92,64
/Declipsonator/Meteor-Tweaks/releases,29,22
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,25,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,11,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,11,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main,9,5
/Declipsonator/Meteor-Tweaks/tree/v2.0.1,4,2
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/utils/GithubUtils.java,4,1
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/commands,3,1
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/Confetti.java,2,2
