url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,581,288
/Declipsonator/Meteor-Tweaks/releases,149,95
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,147,110
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,84,54
/Declipsonator/Meteor-Tweaks/issues,43,18
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,33,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main,32,14
/Declipsonator/Meteor-Tweaks/search,21,2
/Declipsonator/Meteor-Tweaks/issues/14,18,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,16,12
