url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,635,304
/Declipsonator/Meteor-Tweaks/releases,228,119
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.7,133,96
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,124,85
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,59,17
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.8,51,42
/Declipsonator/Meteor-Tweaks/issues,49,23
/Declipsonator/Meteor-Tweaks/tree/main/src/main,40,17
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,34,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,26,4
