url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,244,133
/Declipsonator/Meteor-Tweaks/releases,193,118
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,122,66
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,41,9
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,37,26
/Declipsonator/Meteor-Tweaks/issues,26,17
/Declipsonator/Meteor-Tweaks/tree/main,23,15
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,21,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,16,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main,15,9
