url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,239,126
/Declipsonator/Meteor-Tweaks/releases,186,113
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,111,60
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,42,9
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,39,27
/Declipsonator/Meteor-Tweaks/issues,28,19
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,22,4
/Declipsonator/Meteor-Tweaks/tree/main,19,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main,18,9
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,16,7
