url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,93,60
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,41,28
/Declipsonator/Meteor-Tweaks/releases,16,10
/Declipsonator/Meteor-Tweaks/issues,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main,7,6
/Declipsonator/Meteor-Tweaks/tags,7,1
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,6,4
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/VelocityBoost.java,4,2
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/Scaffold.java,3,3
