url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,574,281
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,188,113
/Declipsonator/Meteor-Tweaks/releases,165,102
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,79,61
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,41,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main,36,16
/Declipsonator/Meteor-Tweaks/issues,34,16
/Declipsonator/Meteor-Tweaks/search,26,3
/Declipsonator/Meteor-Tweaks/commits/main,20,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,19,14
