url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,75,56
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,27,23
/Declipsonator/Meteor-Tweaks/releases,13,13
/Declipsonator/Meteor-Tweaks/search,10,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main,9,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,8,3
/Declipsonator/Meteor-Tweaks/find/main,5,4
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/VelocityBoost.java,4,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,3,2
