url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,433,249
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,243,160
/Declipsonator/Meteor-Tweaks/releases,137,83
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,34,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main,28,16
/Declipsonator/Meteor-Tweaks/issues,20,11
/Declipsonator/Meteor-Tweaks/issues/16,19,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,18,13
/Declipsonator/Meteor-Tweaks/commits/main,16,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,14,3
