url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,92,67
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,38,30
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,30,13
/Declipsonator/Meteor-Tweaks/releases,28,18
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,20,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main,15,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/commands,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/utils,8,1
/Declipsonator/Meteor-Tweaks/issues,7,5
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/commands/SoftLeave.java,4,4
