url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,118,59
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,52,7
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,36,32
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,34,6
/Declipsonator/Meteor-Tweaks/issues,32,7
/Declipsonator/Meteor-Tweaks/releases,25,17
/Declipsonator/Meteor-Tweaks/tree/main/src/main,24,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,17,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/tweaks,11,2
/Declipsonator/Meteor-Tweaks/issues/18,9,7
