url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,492,271
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,254,161
/Declipsonator/Meteor-Tweaks/releases,164,97
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,31,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main,27,16
/Declipsonator/Meteor-Tweaks/issues,27,12
/Declipsonator/Meteor-Tweaks/search,25,3
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,19,15
/Declipsonator/Meteor-Tweaks/commits/main,19,6
/Declipsonator/Meteor-Tweaks/issues/16,19,6
