url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,638,299
/Declipsonator/Meteor-Tweaks/releases,217,118
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.7,159,112
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,89,59
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,60,16
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.8,51,42
/Declipsonator/Meteor-Tweaks/issues,51,25
/Declipsonator/Meteor-Tweaks/tree/main/src/main,41,17
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,33,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,28,5
