url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,118,67
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,61,43
/Declipsonator/Meteor-Tweaks/releases,23,17
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,21,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main,13,7
/Declipsonator/Meteor-Tweaks/issues,12,6
/Declipsonator/Meteor-Tweaks/tree/main,11,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,9,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,8,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,7,3
