url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,577,290
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,212,154
/Declipsonator/Meteor-Tweaks/releases,143,91
/Declipsonator/Meteor-Tweaks/issues,38,19
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,36,15
/Declipsonator/Meteor-Tweaks/tree/main/src/main,35,16
/Declipsonator/Meteor-Tweaks/tree/v1.1.9,20,1
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,19,13
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,17,11
/Declipsonator/Meteor-Tweaks/issues/14,17,6
