url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,273,161
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,165,116
/Declipsonator/Meteor-Tweaks/releases,88,52
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,40,15
/Declipsonator/Meteor-Tweaks/tree/main/src/main,39,18
/Declipsonator/Meteor-Tweaks/issues,26,25
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,22,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,19,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,15,12
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/tweaks,10,4
