url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,94,66
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,35,27
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,33,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,23,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main,18,14
/Declipsonator/Meteor-Tweaks/releases,15,11
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/commands,9,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/utils,8,1
/Declipsonator/Meteor-Tweaks/issues,6,4
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/commands/SoftLeave.java,5,5
