url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,213,122
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,103,76
/Declipsonator/Meteor-Tweaks/releases,54,44
/Declipsonator/Meteor-Tweaks/tree/main,19,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,17,11
/Declipsonator/Meteor-Tweaks/tree/main/src/main,16,11
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,15,8
/Declipsonator/Meteor-Tweaks/issues,14,10
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,6,4
/Declipsonator/Meteor-Tweaks/tree/v2.0.1,5,5
