url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,260,149
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,153,107
/Declipsonator/Meteor-Tweaks/releases,86,53
/Declipsonator/Meteor-Tweaks/tree/main/src/main,39,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,38,14
/Declipsonator/Meteor-Tweaks/issues,27,26
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,23,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,20,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,13,11
/Declipsonator/Meteor-Tweaks/pulls,12,5
