url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,84,67
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,32,24
/Declipsonator/Meteor-Tweaks/releases,30,18
/Declipsonator/Meteor-Tweaks/issues,6,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,5,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,5,3
/Declipsonator/Meteor-Tweaks/issues/18,3,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main,3,3
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,2,2
/Declipsonator/Meteor-Tweaks/actions,1,1
