url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,74,45
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,32,5
/Declipsonator/Meteor-Tweaks/issues,30,4
/Declipsonator/Meteor-Tweaks/releases,22,15
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,16,15
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,14,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,12,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main,10,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,9,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/tweaks,7,2
