url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,622,296
/Declipsonator/Meteor-Tweaks/releases,222,114
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,135,95
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.7,109,76
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,61,17
/Declipsonator/Meteor-Tweaks/issues,55,22
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.8,51,42
/Declipsonator/Meteor-Tweaks/tree/main/src/main,42,17
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,35,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,26,3
