url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,211,114
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,108,75
/Declipsonator/Meteor-Tweaks/releases,67,41
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,18,11
/Declipsonator/Meteor-Tweaks/issues,17,11
/Declipsonator/Meteor-Tweaks/tree/main/src/main,16,11
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,16,9
/Declipsonator/Meteor-Tweaks/tree/main,14,9
/Declipsonator/Meteor-Tweaks/commit/9cd9cfa83ed8a6ff2ed37e46a034a71cec39e6cf,7,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,6,4
