url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,127,75
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,67,47
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,30,7
/Declipsonator/Meteor-Tweaks/releases,28,17
/Declipsonator/Meteor-Tweaks/tree/main/src/main,17,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,15,5
/Declipsonator/Meteor-Tweaks/tree/main,12,7
/Declipsonator/Meteor-Tweaks/issues,11,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,11,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,9,4
