url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,653,306
/Declipsonator/Meteor-Tweaks/releases,211,115
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.7,177,122
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,69,48
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,63,17
/Declipsonator/Meteor-Tweaks/issues,54,29
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.8,51,42
/Declipsonator/Meteor-Tweaks/tree/main/src/main,43,18
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,35,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main/resources,29,4
