url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,541,284
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,217,135
/Declipsonator/Meteor-Tweaks/releases,169,101
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,62,46
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,42,16
/Declipsonator/Meteor-Tweaks/tree/main/src/main,36,16
/Declipsonator/Meteor-Tweaks/issues,33,15
/Declipsonator/Meteor-Tweaks/search,26,3
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,20,14
/Declipsonator/Meteor-Tweaks/commits/main,20,7
