url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,73,50
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,29,24
/Declipsonator/Meteor-Tweaks/tree/main/src/main,14,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,14,7
/Declipsonator/Meteor-Tweaks/releases,9,9
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/MeteorTweaks.java,6,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,5,2
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/VelocityBoost.java,4,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/resources,4,2
/Declipsonator/Meteor-Tweaks/search,4,1
