url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,665,308
/Declipsonator/Meteor-Tweaks/releases,230,115
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.9,188,133
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.7,64,39
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,62,18
/Declipsonator/Meteor-Tweaks/issues,57,26
/Declipsonator/Meteor-Tweaks/releases/tag/v1.1.8,51,42
/Declipsonator/Meteor-Tweaks/tree/main/src/main,44,18
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,35,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,26,3
