url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,94,69
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,30,24
/Declipsonator/Meteor-Tweaks/releases,30,22
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,9,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main,8,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,8,5
/Declipsonator/Meteor-Tweaks/issues,5,2
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/commands,3,1
/Declipsonator/Meteor-Tweaks/blob/main/src/main/java/me/declipsonator/meteortweaks/modules/RideStats.java,2,2
/Declipsonator/Meteor-Tweaks/tree/main,2,2
