url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,105,69
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,45,30
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,29,11
/Declipsonator/Meteor-Tweaks/releases,22,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,18,9
/Declipsonator/Meteor-Tweaks/tree/main/src/main,16,12
/Declipsonator/Meteor-Tweaks/issues,11,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/utils,8,1
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/commands,7,3
/Declipsonator/Meteor-Tweaks/tags,7,1
