url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,179,101
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,91,63
/Declipsonator/Meteor-Tweaks/releases,55,22
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,16,6
/Declipsonator/Meteor-Tweaks/issues,12,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main,9,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,9,5
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,6,4
/Declipsonator/Meteor-Tweaks/tree/main,5,4
/Declipsonator/Meteor-Tweaks/commit/9cd9cfa83ed8a6ff2ed37e46a034a71cec39e6cf,5,2
