url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,101,52
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,42,8
/Declipsonator/Meteor-Tweaks/issues,41,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,28,7
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,25,23
/Declipsonator/Meteor-Tweaks/releases,20,13
/Declipsonator/Meteor-Tweaks/tree/main/src/main,20,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,15,3
/Declipsonator/Meteor-Tweaks/issues/18,9,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,9,2
