url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,194,116
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,100,75
/Declipsonator/Meteor-Tweaks/releases,80,58
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,31,8
/Declipsonator/Meteor-Tweaks/tree/main,20,17
/Declipsonator/Meteor-Tweaks/issues,17,10
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,14,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main,12,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,8,3
/Declipsonator/Meteor-Tweaks/issues/11,5,5
