url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,269,141
/Declipsonator/Meteor-Tweaks/releases,139,91
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.0,111,81
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,42,14
/Declipsonator/Meteor-Tweaks/tree/main/src/main,39,16
/Declipsonator/Meteor-Tweaks/issues,34,29
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,31,21
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,29,7
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,21,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,15,11
