url_path,views_total,views_unique
/Declipsonator/Meteor-Tweaks,141,85
/Declipsonator/Meteor-Tweaks/releases/tag/v2.0.1,75,56
/Declipsonator/Meteor-Tweaks/releases,31,19
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks,30,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main,16,8
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/modules,16,6
/Declipsonator/Meteor-Tweaks/tree/main,11,6
/Declipsonator/Meteor-Tweaks/issues,10,6
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins,10,4
/Declipsonator/Meteor-Tweaks/tree/main/src/main/java/me/declipsonator/meteortweaks/mixins/meteor,8,4
